tram_id,service_type,from_stop,to_stop,distance_m,arithmetic_mean_time,geometric_mean_time,median_time,stdev
14,3,222,264,448.2718064832196,78.0,77.35631842325486,78.0,10.690449676496975
14,3,224,288,414.14875101769593,94.0,94.0,94.0,0.0
14,3,224,298,380.1963841142618,70.0,70.00000000000003,70.0,0.0
14,3,231,197,456.8813329708184,99.5,98.83319280484666,99.5,12.294017127971522
14,3,231,247,380.4176311997449,133.0,133.0,133.0,0.0
14,3,236,247,501.7348466615666,117.0,117.00000000000003,117.0,0.0
14,3,236,254,462.5769845208191,114.0,114.00000000000003,114.0,0.0
14,3,236,303,256.9906756584788,118.0,118.00000000000004,118.0,0.0
14,3,247,231,380.4176311997449,80.5,80.4238770515324,80.5,3.7416573867739413
14,3,247,236,501.7348466615666,94.0,94.0,94.0,0.0
14,3,254,236,462.5769845208191,107.0,106.99999999999996,107.0,0.0
14,3,254,311,381.4485246156775,79.0,79.0,79.0,0.0
14,3,262,309,278.12289352190635,52.0,52.00000000000001,52.0,0.0
14,3,262,310,388.7305524927196,90.0,90.0,90.0,0.0
14,3,264,1787,610.735107337495,160.0,159.99999999999994,160.0,0.0
14,3,264,222,448.2718064832196,91.0,90.99999999999997,91.0,0.0
14,3,272,309,375.9306139864698,93.0,93.00000000000003,93.0,0.0
14,3,288,224,414.14875101769593,89.0,88.99999999999999,89.0,0.0
14,3,288,314,407.7085169445541,101.0,101.00000000000003,101.0,0.0
14,3,297,112,200.2492244120171,80.0,79.99999999999997,80.0,0.0
14,3,297,163,304.1834737202768,56.0,56.00000000000002,56.0,0.0
14,3,298,105,416.65981028976574,135.0,135.00000000000003,135.0,0.0
14,3,298,224,380.1963841142618,85.0,85.00000000000001,85.0,0.0
14,3,303,163,334.22928099808007,55.0,55.000000000000014,55.0,0.0
14,3,303,247,715.2422550674282,150.0,149.99999999999997,150.0,0.0
14,3,305,310,347.3129558197025,85.0,85.00000000000001,85.0,0.0
14,3,305,314,318.3477222562677,75.0,74.99999999999997,75.0,0.0
14,3,309,262,278.12289352190635,73.0,72.99999999999999,73.0,0.0
14,3,309,272,375.9306139864698,92.0,92.00000000000001,92.0,0.0
14,3,310,262,388.7305524927196,81.0,81.00000000000003,81.0,0.0
14,3,310,305,347.3129558197025,67.0,66.99999999999997,67.0,0.0
14,3,311,124,267.15953595078486,98.0,98.00000000000004,98.0,0.0
14,3,311,254,381.4485246156775,72.0,72.0,72.0,0.0
14,3,314,288,407.7085169445541,77.0,77.00000000000001,77.0,0.0
14,3,314,305,318.3477222562677,60.0,59.999999999999986,60.0,0.0
14,4,105,106,597.7116059457873,182.0,181.99999999999997,182.0,0.0
14,4,105,298,416.65981028976574,110.0,110.00000000000004,110.0,0.0
14,4,106,105,597.7116059457873,182.0,181.99999999999997,182.0,0.0
14,4,106,124,475.5540137509295,189.0,189.00000000000003,189.0,0.0
14,4,111,122,243.0566652839504,76.33333333333333,76.31030792762395,75.0,2.0
14,4,112,111,592.9931232409956,121.66666666666667,121.64403991146793,120.0,2.5
14,4,112,297,200.2492244120171,80.0,79.99999999999997,80.0,0.0
14,4,113,112,269.5275538994068,69.0,69.00000000000001,69.0,0.0
14,4,113,114,378.9357043813861,94.0,93.83432413129599,90.0,6.196773353931867
14,4,114,113,378.9357043813861,68.0,68.00000000000001,68.0,0.0
14,4,114,115,525.4411655091101,103.33333333333333,103.15639044402472,99.0,6.713171133426189
14,4,115,114,525.4411655091101,154.0,154.00000000000006,154.0,0.0
14,4,115,171,588.7124037011787,112.0,111.99999999999996,112.0,0.0
14,4,117,1729,769.795791680065,125.0,125.00000000000004,125.0,0.0
14,4,117,185,397.81686316799335,64.0,63.99999999999998,64.0,0.0
14,4,122,112,645.9436253073254,159.42857142857142,159.37964245831833,156.0,4.27617987059879
14,4,122,123,305.78909481592683,51.666666666666664,51.65813710506967,51.0,1.0
14,4,123,122,305.78909481592683,76.71428571428571,76.68886893063572,75.0,2.138089935299395
14,4,123,124,305.4672914100531,72.0,71.98623708129722,71.0,1.5
14,4,124,106,475.5540137509295,168.0,167.99999999999997,168.0,0.0
14,4,124,123,305.4672914100531,71.28571428571429,71.27031482111815,70.0,1.6035674514745464
14,4,124,125,831.4676484947897,179.07751937984497,179.04438021135255,181.0,3.431500225622842
14,4,124,311,267.15953595078486,72.28571428571429,72.2584621060454,74.0,2.138089935299395
14,4,125,124,831.4676484947897,204.97674418604652,204.9417436365332,207.0,3.7717393125533563
14,4,125,126,276.1473553625691,61.50387596899225,61.49787116941335,62.0,0.8580868164096941
14,4,126,125,276.1473553625691,71.32558139534883,71.31441306454212,72.0,1.2572464375177854
14,4,126,127,613.644711597753,143.31782945736435,143.2860792517049,145.0,3.0025626974199864
14,4,127,126,613.644711597753,133.65116279069767,133.6272964273009,135.0,2.514492875035571
14,4,127,128,454.1732230951507,106.03875968992249,106.02480301630354,107.0,1.715750112811421
14,4,128,127,454.1732230951507,113.87596899224806,113.85652424251859,115.0,2.095410729196309
14,4,128,175,529.8332808661219,120.7984496124031,120.77928179847251,122.0,2.1446876410142757
14,4,163,297,304.1834737202768,105.0,104.99999999999997,105.0,0.0
14,4,163,303,334.22928099808007,112.71428571428571,112.69696105357859,111.0,2.138089935299395
14,4,171,115,588.7124037011787,112.0,111.99999999999996,112.0,0.0
14,4,171,1729,399.8431463788936,60.0,59.999999999999986,60.0,0.0
14,4,1729,117,769.795791680065,99.0,98.99999999999999,99.0,0.0
14,4,1729,171,399.8431463788936,72.0,72.0,72.0,0.0
14,4,175,128,529.8332808661219,125.65116279069767,125.62574937117877,127.0,2.514492875035571
14,4,175,177,623.9608356933875,144.5581395348837,144.53507357030722,146.0,2.5736251692171312
14,4,177,175,623.9608356933875,129.65116279069767,129.62654718607422,131.0,2.514492875035571
14,4,179,181,376.5256615588751,71.0,71.0,71.0,0.0
14,4,179,278,448.0074130905968,131.2204724409449,129.39274848450808,135.0,17.04006175273238
14,4,181,179,376.5256615588751,75.66929133858268,75.65384710431302,76.0,1.4910054033640832
14,4,181,183,492.84568500110095,75.0,74.99999999999997,75.0,0.0
14,4,183,1780,349.32427669688803,43.0,43.0,43.0,0.0
14,4,183,181,492.84568500110095,95.0,95.0,95.0,0.0
14,4,183,185,301.6965836616972,43.0,43.0,43.0,0.0
14,4,185,117,397.81686316799335,139.0,138.99999999999997,139.0,0.0
14,4,185,183,301.6965836616972,70.76377952755905,70.75547160192446,71.0,1.0650038595457736
14,4,197,222,737.0041922028769,138.5,136.80494732389144,136.5,22.455939765888907
14,4,197,231,456.8813329708184,73.14285714285714,73.12087520600757,72.0,1.8752289237539816
14,4,222,197,737.0041922028769,157.0,156.9999999999998,157.0,0.0
14,4,222,264,448.2718064832196,79.14285714285714,78.34504801472355,78.0,11.654362952309999
14,4,224,288,414.14875101769593,97.18032786885246,97.16669334677194,98.0,1.6212248886405263
14,4,224,298,380.1963841142618,72.33858267716535,72.32772242777675,73.0,1.2486212869041744
14,4,226,269,317.94887033228105,76.0,76.0,76.0,0.0
14,4,226,287,953.1037463946114,132.3228346456693,132.20434969995412,131.0,5.9640216134563335
14,4,231,197,456.8813329708184,102.0,101.2774802442152,102.0,12.569805089976535
14,4,231,247,380.4176311997449,135.28571428571428,135.23823371892897,133.0,3.7504578475079633
14,4,236,247,501.7348466615666,119.85714285714286,119.83149756707061,122.0,2.6726124191242437
14,4,236,303,256.9906756584788,184.28571428571428,184.0078420577424,180.0,10.894095588038443
14,4,247,231,380.4176311997449,82.42857142857143,82.33684803555622,83.0,4.013712758767138
